dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl77_2deepvaluefactor_ebitdaev,MATRIX,"TTM EBITDA-to-Enterprise Value: It is defined as the trailing 12-month earnings before interest, taxes, depreciation, and amortization for a stock deflated by its enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash.",0.9399,12,7
model77,mdl77_2deepvaluefactor_ebitdap,MATRIX,"TTM EBITDA-to-Price: It is defined as the trailing 12-month earnings before interest, taxes, depreciation and amortization for a company divided by its month-end trading price.",0.9495,10,7
model77,mdl77_2deepvaluefactor_ebop,MATRIX,Edwards-Bell-Ohlson Value-to-Price: It is defined as a stock's valuation based on the Edwards-Bell-Ohlson (EBO) model deflated by its trading price. EBO is a modified dividend discount model that measures a firm's intrinsic value by comparing generated earnings to the cost of capital.,0.9082,22,11
model77,mdl77_2deepvaluefactor_estep,MATRIX,Leading 12-Month Median Earnings Yield: It is defined as the next fiscal year median consensus earnings estimate divided by trading price.,0.9608,52,35
model77,mdl77_2deepvaluefactor_indidivy,MATRIX,"Indicated Dividend Yield: It is defined as the last quarterly dividend declared multiplied by 4, scaled by month-end trading price. The dividend includes extras declared within the last 12 months.",0.9994,5,4
model77,mdl77_2deepvaluefactor_lumqca,MATRIX,Acquisition Multiple: It is defined as the most recent quarterly reported invested capital divided by the trailing 12-month EBITDA.,0.846,1,1
model77,mdl77_2deepvaluefactor_nnastp,MATRIX,Net Current Assets-to-Price: It is defined as the current assets per share minus total liabilities per share divided by the price.,0.8092,13,8
model77,mdl77_2deepvaluefactor_past,MATRIX,Price-to-Total Assets: It is defined as a stock's month-end trading price divided by the most recent quarterly reported total assets per share.,0.9848,10,8
model77,mdl77_2deepvaluefactor_pb,MATRIX,Book-to-Market: It is defined as the most recently reported book value per share for a stock deflated by its month-end trading price.,0.9835,6,5
model77,mdl77_2deepvaluefactor_pedwf,MATRIX,Leading 12-Month Mean Earnings Yield: It is defined as the next 4-quarter's mean consensus earnings estimate divided by the price.,0.959,40,30
model77,mdl77_2deepvaluefactor_pfcf,MATRIX,"Forward Free Cash Flow-to-Price: It is defined as the next 4-quarter's mean consensus earnings estimate plus trailing 12-month depreciation expense per share minus corresponding capital expenditures, divided by trading price.",0.8972,95,33
model77,mdl77_2deepvaluefactor_pfcfmtt,MATRIX,TTM Free Cash Flow-to-Price: It is defined as the trailing 12-month free cash flow per share for a stock divided by its month-end trading price. Free cash flow equals operating cash flow minus capital expenditures and cash dividends.,0.9598,18,17
model77,mdl77_2deepvaluefactor_pfcmtt,MATRIX,TTM Cash Flow-to-Price: It is defined as the trailing 12-month cash flows per share for a stock scaled by its trading price. Cash flow is defined as the reported net income plus depreciation.,0.9669,2,2
model77,mdl77_2deepvaluefactor_pfcomtt,MATRIX,TTM Operating Cash Flow-to-Price: It is defined as the trailing 12-month operating cash flow per share for a stock divided by its trading price.,0.9632,26,19
model77,mdl77_2deepvaluefactor_pfgmtt,MATRIX,TTM Growth Flow-to-Price: It is defined as the sum of trailing 12-month growth flow value per share for a stock divided by its month-end trading price. Growth flow is the sum of Research & Development expenses and reported net income.,0.8854,2,2
model77,mdl77_2deepvaluefactor_pqipmtt,MATRIX,The most recent trailing 12-month operating and nonoperating income per share before provisions for income taxes and minority interest for a stock deflated by its trading price.,0.9798,4,3
model77,mdl77_2deepvaluefactor_proformaep,MATRIX,TTM Pro Forma Earnings-to-Price: It is defined as the trailing 12-month earnings scaled by the trading price.,0.9304,24,13
model77,mdl77_2deepvaluefactor_psmtt,MATRIX,TTM Sales-to-Price: It is defined as the most recently reported trailing 12-month sales per share for a stock deflated by its month-end trading price.,0.9687,17,15
model77,mdl77_2deepvaluefactor_pvan,MATRIX,"Net Asset Value to Price: It is defined as the most recent book value of net assets per share (NAV) by the closing price. NAV is calculated in general form by taking the total assets of a company and subtracting the value of the company's intangible assets (goodwill, patents, etc.) minus current and long-term liabilities.",0.9837,8,5
model77,mdl77_2deepvaluefactor_ttmcapexp,MATRIX,TTM Capital Expenditures-to-Price: It is defined as the trailing 12-month capital expenditures per share for a stock divided by its trading price.,0.9454,2,2
model77,mdl77_2deepvaluefactor_ttmsaleev,MATRIX,TTM Sales-to-Enterprise Value: It is defined as the trailing 12-month sales for a stock divided by the most recent enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash & Cash Equivalents.,0.9579,10,4
model77,mdl77_2deepvaluefactor_vefcfmtt,MATRIX,TTM Free Cash Flow-to-Enterprise Value: It is defined as the trailing 12-month free cash flow (FCF) for a stock scaled by its enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash.,0.9361,15,11
model77,mdl77_2deepvaluefactor_vesspem21f,MATRIX,Forward 12-M EPS-to-Enterprise Value: It is defined as the consensus forward 12-month earnings per share forecast divided by the sum of market value of common equity per share and book value of long-term debt per share.,0.9435,44,20
model77,mdl77_2deepvaluefactor_ydp,MATRIX,Predicted Dividend Yield: It is defined as an assumed payout ratio multiplied by the next 4-quarter consensus earnings estimate divided by trading price. The payout ratio assumption is 10% + 84% * Payout Ratio in last year - 38% * consensus long-term earnings growth rate.,0.7644,48,30
model77,mdl77_2deepvaluemodel_chgshare,MATRIX,Percent Change in Shares Outstanding: It is defined as the percent change in a company's current number of outstanding shares as compared to the number of shares outstanding one year ago.,0.9401,43,37
model77,mdl77_2deepvaluemodel_indidivy,MATRIX,"Indicated Dividend Yield: It is defined as the last quarterly dividend declared multiplied by 4, scaled by month-end trading price. The dividend includes extras declared within the last 12 months.",0.9711,7,3
model77,mdl77_2deepvaluemodel_vefcfmtt,MATRIX,TTM Free Cash Flow-to-Enterprise Value: It is defined as the trailing 12-month free cash flow (FCF) for a stock scaled by its enterprise value (EV). EV = Equity Market Value + Long-term Debt + Short-term Debt + Preferred Stock + Minority Interest - Cash.,0.8919,7,5
model77,mdl77_2dv_currroe,MATRIX,Current Return On Equity,0.9515,4,3
model77,mdl77_2dv_yoychgat,MATRIX,YOY Chg in Asset Turnover: Year-over-year Change in Asset Turnover,0.8923,1,1
model77,mdl77_2dvm_composite,MATRIX,Deep Value Composite: Deep Value Composite Score,0.9178,4,3
model77,mdl77_2earningmomentumfactor400_dypeg,MATRIX,Reciprocal of Dividend Yield-adjusted PEG: It is defined as the reciprocal of a stock's forward 12-month P/E ratio divided by the total growth rate. The total growth rate is defined as the sum of the forecasted long-term growth rate and the indicated dividend yield.,0.8243,3,3
model77,mdl77_2earningmomentumfactor400_fcfroey1p,MATRIX,Product of TTM FCF Yield and Forward ROE: It is defined as the trailing 12-month free cash flow per share multiplied by the next 4-quarter consensus earnings forecasts divided by the most recently reported book value per share scaled by its trading price.,0.934,3,1
model77,mdl77_2earningmomentumfactor400_fcus,MATRIX,"Standardized Unexpected Cash Flow: It is defined as the most recent quarterly operating cash flow minus that of 4 quarters ago, divided by the standard deviation of this difference over the preceding 8 quarters.",0.835,2,2
model77,mdl77_2earningmomentumfactor400_fqsurstd,MATRIX,Most Recent Earnings Surprise: It is defined as the most recent quarterly earnings surprise (actual fiscal quarter EPS less the consensus earnings estimate) adjusted by the standard deviation of analyst forecasts.,0.8667,9,2
model77,mdl77_2earningmomentumfactor400_fy1epsskew,MATRIX,The skewness of the distribution of a series of leading 12-month earnings consensus estimates.,0.8603,3,3
model77,mdl77_2earningmomentumfactor400_gspea1q,MATRIX,1-Quarter Ahead EPS Growth: It is defined as a stock's most recent fiscal quarter consensus earnings forecast less the actual quarterly earnings recorded four quarters ago divided by its trading price.,0.907,19,12
model77,mdl77_2earningmomentumfactor400_gspea1y,MATRIX,"1-Year Ahead EPS Growth: It is defined as the most recent consensus earnings forecast for the next 4-quarters minus the last 4-quarter's reported earnings, deflated by trading price.",0.8753,45,26
model77,mdl77_2earningmomentumfactor400_gspea2y,MATRIX,"2-Year Ahead EPS Growth: It is defined as the most recent consensus earnings forecast for fiscal year 2 minus the consensus earnings forecast for fiscal year 1, divided by trading price.",0.9867,2,2
model77,mdl77_2earningmomentumfactor400_gtl,MATRIX,Long-Term Growth Rate Estimates: It is defined as the consensus long-term growth forecast. It generally represents an expected annual increase in operating earnings over the company's next full business cycle.,0.9181,9,2
model77,mdl77_2earningmomentumfactor400_gtlm6ghc,MATRIX,6-M Change in Long-term Growth Estimates: It is defined as the percent change in the most recent mean consensus long-term growth forecast as compared to those of 6 months ago.,0.8871,5,1
model77,mdl77_2earningmomentumfactor400_lagegp,MATRIX,"Lagged Inverse of PEG Ratio: It is defined as the trailing 12-month earnings per share before extraordinary items times the change in yearly trailing 12-month sales per share growth rate, divided by trading price.",0.8424,41,18
model77,mdl77_2earningmomentumfactor400_mrspe,MATRIX,"Street Revision Magnitude: It is defined as the 3-month change in the median FY1 consensus earnings forecast, scaled by the current mean earnings estimate.",0.8461,1,1
model77,mdl77_2earningmomentumfactor400_numrevq1,MATRIX,"Net Number ofRevisions for Fiscal QTR 1: It is defined as the number of fiscal quarter 1 upward earnings forecast revisions less the number lowered within a month, divided by the total number of analyst forecasts.",0.9643,5,4
model77,mdl77_2earningmomentumfactor400_numrevy1,MATRIX,"Net Number ofRevisions for Fiscal Year 1: It is defined as the weighted average of the number of FY1 analyst earnings forecasts raised less the number lowered within a month, divided by the total number of analyst forecasts.",0.9804,11,10
model77,mdl77_2earningmomentumfactor400_pelh,MATRIX,"Street Revision Confidence: It is defined as the sum of the 3-month change in the highest and lowest FY1 earnings estimate, scaled by month-end trading price.",0.9692,12,4
model77,mdl77_2earningmomentumfactor400_perg,MATRIX,"Risk-adjusted PEG Ratio: It is defined as the stock price divided by the leading 12-month consensus earnings forecast, scaled by the average long-term growth rate estimate, and multiplied by the stock's 36-month beta.",0.8113,4,3
model77,mdl77_2earningmomentumfactor400_pge,MATRIX,Estimates on the next 1-year average earnings scaled by company's prospects on growth and its stock price.,0.8263,26,15
model77,mdl77_2earningmomentumfactor400_qepsferr,MATRIX,Prior Fiscal Quarter Forecast Error: It is defined as the difference between the actual earnings per share and consensus forecast scaled by the stock's price at the beginning of the quarter.,0.8912,17,12
model77,mdl77_2earningmomentumfactor400_ratrev6m,MATRIX,Street Rating Revision: It is defined as the 6-month average of the change in the average analyst recommendation tracked by,0.9536,3,3
model77,mdl77_2earningmomentumfactor400_rev1q1,MATRIX,"Revision in Fiscal QTR 1 EPS Forecasts: It is defined as the change in the current consensus earnings forecast for fiscal quarter 1 less the earnings forecast of 1 month ago, deflated by the trading price.",0.9632,8,8
model77,mdl77_2earningmomentumfactor400_rev3y1,MATRIX,"The change in the analysts' projection on company's performance for fiscal year 1 less that of 3 months ago, deflated by its price.",0.9747,4,3
model77,mdl77_2earningmomentumfactor400_rev3y2,MATRIX,"3-M Revision in FY2 EPS Forecasts: It is defined as the change in the current mean consensus earnings estimate for fiscal year 2 less that of three months ago, deflated by its trading price.",0.9719,6,5
model77,mdl77_2earningmomentumfactor400_rev6,MATRIX,"Averaged Last 6-M EPS Revisions for FY1: It is defined as the average of prior 6-month monthly changes in a stock's consensus analysts' earnings forecasts for fiscal year 1, scaled by previous month-end trading price.",0.9576,10,7
